experiment,genotype,freq,level,mag,phi
22,VGLUT3KO,13000,50,NaN,NaN
22,VGLUT3KO,13500,50,NaN,NaN
22,VGLUT3KO,14000,50,0.0208130322258962,-1.25064183289723
22,VGLUT3KO,14500,50,NaN,NaN
22,VGLUT3KO,15000,50,NaN,NaN
22,VGLUT3KO,500,60,0.641371192200827,1.11220959111542
22,VGLUT3KO,1000,60,0.309572666129522,1.28425183277949
22,VGLUT3KO,1500,60,0.714932893249398,0.903166387273705
22,VGLUT3KO,2000,60,1.09724469920489,0.657225920564509
22,VGLUT3KO,2500,60,1.62709989701157,0.440560015467095
22,VGLUT3KO,3000,60,2.12211588308452,0.22098001408249
22,VGLUT3KO,3500,60,4.56685714140604,0.019776100514977
22,VGLUT3KO,4000,60,9.644002772801,-0.166059773147103
22,VGLUT3KO,4500,60,15.0171324168144,-0.415613268178881
22,VGLUT3KO,5000,60,19.2046580515308,-0.621942105961736
22,VGLUT3KO,5500,60,23.0743894106523,-0.842691301254622
22,VGLUT3KO,6000,60,24.1371235483431,-1.10147311813411
22,VGLUT3KO,6500,60,25.6395070169253,-1.35582853716472
22,VGLUT3KO,7000,60,23.7658704119509,-1.59547686272612
22,VGLUT3KO,7500,60,21.8680472851915,-1.88569568694188
22,VGLUT3KO,8000,60,17.7809160190756,-2.20308856177593
22,VGLUT3KO,8500,60,10.2955960780549,-2.58531250253693
22,VGLUT3KO,9000,60,5.26408006000446,-3.03438683404745
22,VGLUT3KO,9500,60,2.90231281415966,-2.67104963927603
22,VGLUT3KO,10000,60,1.02439755786921,-2.26887095884058
22,VGLUT3KO,10500,60,0.377072788132143,-1.95578858506414
22,VGLUT3KO,11000,60,NaN,NaN
22,VGLUT3KO,11500,60,0.0762877553100197,-2.39719295022699
22,VGLUT3KO,12000,60,0.0306332392109083,-2.20316023059914
22,VGLUT3KO,12500,60,NaN,NaN
22,VGLUT3KO,13000,60,0.0267787774998831,-1.69270330263335
22,VGLUT3KO,13500,60,NaN,NaN
22,VGLUT3KO,14000,60,NaN,NaN
22,VGLUT3KO,14500,60,NaN,NaN
22,VGLUT3KO,15000,60,NaN,NaN
22,VGLUT3KO,500,70,2.30897987662533,1.10546720316278
22,VGLUT3KO,1000,70,1.33828638078836,1.27695886609155
22,VGLUT3KO,1500,70,2.47132326160266,0.898848762007422
22,VGLUT3KO,2000,70,2.75993354943691,0.636875675416356
22,VGLUT3KO,2500,70,5.4539902264042,0.433788249467133
22,VGLUT3KO,3000,70,7.44032943658921,0.214555618825891
22,VGLUT3KO,3500,70,12.191793132824,-0.0246917337636869
22,VGLUT3KO,4000,70,19.795902491542,-0.234626617949804
22,VGLUT3KO,4500,70,32.9101340894128,-0.451116749934395
22,VGLUT3KO,5000,70,40.7886021413903,-0.665921770810737
22,VGLUT3KO,5500,70,46.8165449721068,-0.910919638733083
22,VGLUT3KO,6000,70,45.1342828694115,-1.15537544178199
22,VGLUT3KO,6500,70,40.2825413598236,-1.41552896310577
22,VGLUT3KO,7000,70,34.6571749446832,-1.66865586021877
22,VGLUT3KO,7500,70,24.8098315213815,-1.95064576122545
22,VGLUT3KO,8000,70,18.7140499767997,-2.25986899259647
22,VGLUT3KO,8500,70,10.5490675311329,-2.6221551952886
22,VGLUT3KO,9000,70,5.24153499834017,-3.08983598481606
22,VGLUT3KO,9500,70,2.92566954512984,-2.70152269935446
22,VGLUT3KO,10000,70,0.870210380463329,-2.35538711500512
22,VGLUT3KO,10500,70,0.525724032903765,-2.02791827910382
22,VGLUT3KO,11000,70,0.0616031487310223,-2.03861463259886
22,VGLUT3KO,11500,70,0.0863135089389292,-2.36090117627726
22,VGLUT3KO,12000,70,0.054736878357367,-2.4070947776987
22,VGLUT3KO,12500,70,0.0411039244108607,-2.68661334606462
22,VGLUT3KO,13000,70,NaN,NaN
22,VGLUT3KO,13500,70,0.0267162489331309,-2.76685330245872
22,VGLUT3KO,14000,70,NaN,NaN
22,VGLUT3KO,14500,70,NaN,NaN
22,VGLUT3KO,15000,70,NaN,NaN
22,VGLUT3KO,500,80,5.92750277280289,1.10172564216865
22,VGLUT3KO,1000,80,2.43760256070861,1.24171829070101
22,VGLUT3KO,1500,80,5.42400193310901,0.810395501850167
22,VGLUT3KO,2000,80,9.65163234811917,0.618722584255031
22,VGLUT3KO,2500,80,14.9093405595034,0.383416258912018
22,VGLUT3KO,3000,80,17.3818596585825,0.156264768536425
22,VGLUT3KO,3500,80,34.2635005222342,-0.0556482604847814
22,VGLUT3KO,4000,80,61.8606548464203,-0.283780405132902
22,VGLUT3KO,4500,80,89.8657977270073,-0.534658673046466
22,VGLUT3KO,5000,80,100.675741851763,-0.769250811965461
22,VGLUT3KO,5500,80,103.203495393543,-1.01836384970486
22,VGLUT3KO,6000,80,78.4198662618867,-1.27837637688664
22,VGLUT3KO,6500,80,58.3493838360836,-1.539366746346
22,VGLUT3KO,7000,80,43.0532460818927,-1.79412848197569
22,VGLUT3KO,7500,80,28.3702612389806,-2.06860446474996
22,VGLUT3KO,8000,80,19.7790410348537,-2.37914786167367
22,VGLUT3KO,8500,80,11.3191357891093,-2.74842409767579
22,VGLUT3KO,9000,80,4.69936638077163,-3.18972436903916
22,VGLUT3KO,9500,80,2.8887653763609,-2.86365985097533
22,VGLUT3KO,10000,80,0.872943643557789,-2.49315490390782
22,VGLUT3KO,10500,80,0.51992564977556,-2.14098425610588
22,VGLUT3KO,11000,80,0.103942711471518,-2.31109101086856
22,VGLUT3KO,11500,80,0.179242633862399,-2.48142688362268
22,VGLUT3KO,12000,80,0.136082974947978,-2.57247379015204
22,VGLUT3KO,12500,80,0.111910436449703,-2.7064710565162
22,VGLUT3KO,13000,80,0.0771059575065528,-2.75847368924842
22,VGLUT3KO,13500,80,0.0702686115245236,-2.79685374552352
22,VGLUT3KO,14000,80,0.0504204561431773,-2.85564719464397
22,VGLUT3KO,14500,80,NaN,NaN
22,VGLUT3KO,15000,80,0.0649734123824331,-3.02760312180636
22,VGLUT3KO,500,90,NaN,NaN
22,VGLUT3KO,1000,90,1.64241617523555,0.344247300739585
22,VGLUT3KO,1500,90,16.521435718338,0.717089222480946
22,VGLUT3KO,2000,90,24.6873715567671,0.568283219687888
22,VGLUT3KO,2500,90,47.0814004120359,0.344846652048349
22,VGLUT3KO,3000,90,67.1829332075287,0.0974800514382093
22,VGLUT3KO,3500,90,125.12326656194,-0.135504363914008
22,VGLUT3KO,4000,90,204.40299364676,-0.366102896443503
22,VGLUT3KO,4500,90,252.152381307744,-0.608199508961919
22,VGLUT3KO,5000,90,276.854788060508,-0.855415672344179
22,VGLUT3KO,5500,90,254.085184046686,-1.10806244655015
22,VGLUT3KO,6000,90,188.115635054229,-1.38190680718821
22,VGLUT3KO,6500,90,112.424753980954,-1.65088412705759
22,VGLUT3KO,7000,90,67.8159508394475,-1.92188740950721
22,VGLUT3KO,7500,90,33.7679664711823,-2.20919237063746
22,VGLUT3KO,8000,90,22.3057333537131,-2.51697542803543
22,VGLUT3KO,8500,90,11.831934617222,-2.85227385922036
22,VGLUT3KO,9000,90,4.68423684896627,-3.30356300840384
22,VGLUT3KO,9500,90,3.6497456641272,-2.96489509821084
22,VGLUT3KO,10000,90,0.613574763114787,-2.53324744832634
22,VGLUT3KO,10500,90,0.801221631508128,-2.19158597206765
22,VGLUT3KO,11000,90,0.343245857377044,-2.35646170986793
22,VGLUT3KO,11500,90,0.476092010995934,-2.49399750770762
22,VGLUT3KO,12000,90,0.388621337787645,-2.6051326953376
22,VGLUT3KO,12500,90,0.338274013753176,-2.71198263092788
22,VGLUT3KO,13000,90,0.274328156865931,-2.78574019112493
22,VGLUT3KO,13500,90,0.194643217940687,-2.81212729274368
22,VGLUT3KO,14000,90,0.185933379094046,-2.85616325246284
22,VGLUT3KO,14500,90,0.177397966400393,-2.93152282843894
22,VGLUT3KO,15000,90,0.138404700360787,-3.02851071539438
23,VGLUT3KO,500,-10,NaN,NaN
23,VGLUT3KO,1000,-10,NaN,NaN
23,VGLUT3KO,1500,-10,NaN,NaN
23,VGLUT3KO,2000,-10,NaN,NaN
23,VGLUT3KO,2500,-10,NaN,NaN
23,VGLUT3KO,3000,-10,NaN,NaN
23,VGLUT3KO,3500,-10,NaN,NaN
23,VGLUT3KO,4000,-10,NaN,NaN
23,VGLUT3KO,4500,-10,NaN,NaN
23,VGLUT3KO,5000,-10,NaN,NaN
23,VGLUT3KO,5500,-10,NaN,NaN
23,VGLUT3KO,6000,-10,NaN,NaN
23,VGLUT3KO,6500,-10,NaN,NaN
23,VGLUT3KO,7000,-10,NaN,NaN
23,VGLUT3KO,7500,-10,NaN,NaN
23,VGLUT3KO,8000,-10,NaN,NaN
23,VGLUT3KO,8500,-10,NaN,NaN
23,VGLUT3KO,9000,-10,NaN,NaN
23,VGLUT3KO,9500,-10,0.116495811984533,-2.62492589012336
23,VGLUT3KO,10000,-10,0.0932311305561952,-3.00743701896784
23,VGLUT3KO,10500,-10,NaN,NaN
23,VGLUT3KO,11000,-10,0.0425702439920313,-3.01849981002552
23,VGLUT3KO,11500,-10,NaN,NaN
23,VGLUT3KO,12000,-10,NaN,NaN
23,VGLUT3KO,12500,-10,NaN,NaN
23,VGLUT3KO,13000,-10,NaN,NaN
23,VGLUT3KO,13500,-10,NaN,NaN
23,VGLUT3KO,14000,-10,NaN,NaN
23,VGLUT3KO,14500,-10,NaN,NaN
23,VGLUT3KO,15000,-10,NaN,NaN
23,VGLUT3KO,500,0,NaN,NaN
23,VGLUT3KO,1000,0,NaN,NaN
23,VGLUT3KO,1500,0,NaN,NaN
23,VGLUT3KO,2000,0,NaN,NaN
23,VGLUT3KO,2500,0,NaN,NaN
23,VGLUT3KO,3000,0,NaN,NaN
23,VGLUT3KO,3500,0,NaN,NaN
23,VGLUT3KO,4000,0,1.0157523687788,-1.31263019105206
23,VGLUT3KO,4500,0,NaN,NaN
23,VGLUT3KO,5000,0,NaN,NaN
23,VGLUT3KO,5500,0,NaN,NaN
23,VGLUT3KO,6000,0,NaN,NaN
23,VGLUT3KO,6500,0,NaN,NaN
23,VGLUT3KO,7000,0,0.0512838230225802,-1.20010183104883
23,VGLUT3KO,7500,0,NaN,NaN
23,VGLUT3KO,8000,0,0.0724211343298324,-1.67323476387581
23,VGLUT3KO,8500,0,0.119975617713859,-1.90681717564049
23,VGLUT3KO,9000,0,0.246331521381801,-2.2453212354747
23,VGLUT3KO,9500,0,0.251111472764572,-2.61223236258168
23,VGLUT3KO,10000,0,0.315973115008294,-3.04705363707062
23,VGLUT3KO,10500,0,0.239521170889957,-3.50004137576045
23,VGLUT3KO,11000,0,0.131977667442998,-3.05400336914284
23,VGLUT3KO,11500,0,0.063835715861055,-2.62190970244584
23,VGLUT3KO,12000,0,0.0305574227775618,-2.21818035341201
23,VGLUT3KO,12500,0,NaN,NaN
23,VGLUT3KO,13000,0,NaN,NaN
23,VGLUT3KO,13500,0,NaN,NaN
23,VGLUT3KO,14000,0,NaN,NaN
23,VGLUT3KO,14500,0,NaN,NaN
23,VGLUT3KO,15000,0,NaN,NaN
23,VGLUT3KO,500,10,NaN,NaN
23,VGLUT3KO,1000,10,NaN,NaN
23,VGLUT3KO,1500,10,NaN,NaN
23,VGLUT3KO,2000,10,NaN,NaN
23,VGLUT3KO,2500,10,NaN,NaN
23,VGLUT3KO,3000,10,NaN,NaN
23,VGLUT3KO,3500,10,NaN,NaN
23,VGLUT3KO,4000,10,NaN,NaN
23,VGLUT3KO,4500,10,NaN,NaN
23,VGLUT3KO,5000,10,NaN,NaN
23,VGLUT3KO,5500,10,NaN,NaN
23,VGLUT3KO,6000,10,0.0646383000746993,-0.772243054834667
23,VGLUT3KO,6500,10,0.101457822628373,-1.04639177449534
23,VGLUT3KO,7000,10,0.128447055269747,-1.29742826901337
23,VGLUT3KO,7500,10,0.153568305319509,-1.43150297692506
23,VGLUT3KO,8000,10,0.247141271785023,-1.66647292232247
23,VGLUT3KO,8500,10,0.487901312729394,-1.88183959135041
23,VGLUT3KO,9000,10,0.608209890747146,-2.25366951156605
23,VGLUT3KO,9500,10,0.808625754235954,-2.60418777851041
23,VGLUT3KO,10000,10,0.872997158040652,-3.03877625513932
23,VGLUT3KO,10500,10,0.784458065090855,-3.51940890270818
23,VGLUT3KO,11000,10,0.390220830823446,-3.052904717788
23,VGLUT3KO,11500,10,0.158536851287476,-2.64230362285874
23,VGLUT3KO,12000,10,0.0577208662078199,-2.29023257613945
23,VGLUT3KO,12500,10,0.0247810728750974,-1.99871652199801
23,VGLUT3KO,13000,10,NaN,NaN
23,VGLUT3KO,13500,10,NaN,NaN
23,VGLUT3KO,14000,10,NaN,NaN
23,VGLUT3KO,14500,10,NaN,NaN
23,VGLUT3KO,15000,10,NaN,NaN
23,VGLUT3KO,500,20,NaN,NaN
23,VGLUT3KO,1000,20,NaN,NaN
23,VGLUT3KO,1500,20,NaN,NaN
23,VGLUT3KO,2000,20,NaN,NaN
23,VGLUT3KO,2500,20,NaN,NaN
23,VGLUT3KO,3000,20,0.111638064317074,-0.646030067032326
23,VGLUT3KO,3500,20,NaN,NaN
23,VGLUT3KO,4000,20,NaN,NaN
23,VGLUT3KO,4500,20,NaN,NaN
23,VGLUT3KO,5000,20,NaN,NaN
23,VGLUT3KO,5500,20,0.0982291925037781,-0.596104947425194
23,VGLUT3KO,6000,20,0.184343304312367,-0.773902363876141
23,VGLUT3KO,6500,20,0.275603795944995,-1.03021196230708
23,VGLUT3KO,7000,20,0.36566242631895,-1.26891583361324
23,VGLUT3KO,7500,20,0.450816469049091,-1.44865190163005
23,VGLUT3KO,8000,20,0.630039975568476,-1.66059355247714
23,VGLUT3KO,8500,20,1.40099046241025,-1.92410257924708
23,VGLUT3KO,9000,20,1.82240789294883,-2.2731559392341
23,VGLUT3KO,9500,20,2.46840355425145,-2.63159946360457
23,VGLUT3KO,10000,20,2.48066809299393,-3.04801480711197
23,VGLUT3KO,10500,20,2.06117226948765,-3.52537944452867
23,VGLUT3KO,11000,20,0.974134449316377,-3.05325710943146
23,VGLUT3KO,11500,20,0.474871187634422,-2.63742145644452
23,VGLUT3KO,12000,20,0.146222085057766,-2.29583517686638
23,VGLUT3KO,12500,20,0.0397369186844392,-2.0011004980501
23,VGLUT3KO,13000,20,NaN,NaN
23,VGLUT3KO,13500,20,NaN,NaN
23,VGLUT3KO,14000,20,NaN,NaN
23,VGLUT3KO,14500,20,0.0325962699169715,-2.1623972361903
23,VGLUT3KO,15000,20,NaN,NaN
23,VGLUT3KO,500,30,NaN,NaN
23,VGLUT3KO,1000,30,NaN,NaN
23,VGLUT3KO,1500,30,NaN,NaN
23,VGLUT3KO,2000,30,NaN,NaN
23,VGLUT3KO,2500,30,NaN,NaN
23,VGLUT3KO,3000,30,NaN,NaN
23,VGLUT3KO,3500,30,NaN,NaN
23,VGLUT3KO,4000,30,NaN,NaN
23,VGLUT3KO,4500,30,NaN,NaN
23,VGLUT3KO,5000,30,0.487749600713425,-0.35712839788095
23,VGLUT3KO,5500,30,0.298051490964995,-0.609980857899509
23,VGLUT3KO,6000,30,0.586160816166166,-0.788982650542767
23,VGLUT3KO,6500,30,0.804719659422792,-1.03980676633212
23,VGLUT3KO,7000,30,1.10365367780067,-1.26741705623152
23,VGLUT3KO,7500,30,1.30083427465228,-1.44200489356539
23,VGLUT3KO,8000,30,1.98088863480129,-1.67924527404482
23,VGLUT3KO,8500,30,3.62649655990747,-1.94193840128169
23,VGLUT3KO,9000,30,5.0643849155657,-2.27478623589407
23,VGLUT3KO,9500,30,6.02071302468758,-2.63268308296711
23,VGLUT3KO,10000,30,5.09662061299031,-3.03708510528688
23,VGLUT3KO,10500,30,3.3896943594123,-3.50506996177259
23,VGLUT3KO,11000,30,1.5090502937447,-3.02461396907756
23,VGLUT3KO,11500,30,0.718126951384789,-2.61677749820292
23,VGLUT3KO,12000,30,0.223737907555611,-2.27337719012667
23,VGLUT3KO,12500,30,0.0606892793681319,-1.89932996509156
23,VGLUT3KO,13000,30,0.0216950857512318,-1.66092742096717
23,VGLUT3KO,13500,30,NaN,NaN
23,VGLUT3KO,14000,30,NaN,NaN
23,VGLUT3KO,14500,30,NaN,NaN
23,VGLUT3KO,15000,30,NaN,NaN
23,VGLUT3KO,500,40,NaN,NaN
23,VGLUT3KO,1000,40,NaN,NaN
23,VGLUT3KO,1500,40,NaN,NaN
23,VGLUT3KO,2000,40,0.167187321951941,-0.02800583338414
23,VGLUT3KO,2500,40,NaN,NaN
23,VGLUT3KO,3000,40,0.249635830730749,0.434937158957968
23,VGLUT3KO,3500,40,0.378178633560258,0.184746973034668
23,VGLUT3KO,4000,40,NaN,NaN
23,VGLUT3KO,4500,40,0.595876534799776,-0.235260833052506
23,VGLUT3KO,5000,40,1.08104035014988,-0.393709722368494
23,VGLUT3KO,5500,40,1.07376795680764,-0.599636645288274
23,VGLUT3KO,6000,40,1.85368952574626,-0.79979494041305
23,VGLUT3KO,6500,40,2.71623608587287,-1.02565768587225
23,VGLUT3KO,7000,40,3.53887792290245,-1.25082142385855
23,VGLUT3KO,7500,40,4.49167992044476,-1.44049127238035
23,VGLUT3KO,8000,40,5.81763525612993,-1.68955371049807
23,VGLUT3KO,8500,40,8.56338962509706,-1.96668297364825
23,VGLUT3KO,9000,40,9.38344502556753,-2.27523780595466
23,VGLUT3KO,9500,40,10.0629660960521,-2.6152862791154
23,VGLUT3KO,10000,40,7.28548937858709,-3.0196993094896
23,VGLUT3KO,10500,40,4.14614313152118,-3.48150680437152
23,VGLUT3KO,11000,40,1.81955251400954,-2.99979973560965
23,VGLUT3KO,11500,40,0.794640864121257,-2.58590963846869
23,VGLUT3KO,12000,40,0.236717710382524,-2.22981499911536
23,VGLUT3KO,12500,40,0.0805366787411345,-1.88313765389334
23,VGLUT3KO,13000,40,0.025439699815076,-1.59413123654088
23,VGLUT3KO,13500,40,0.0251381462509356,-1.3149739414785
23,VGLUT3KO,14000,40,0.0277730678402681,-1.49374715449921
23,VGLUT3KO,14500,40,NaN,NaN
23,VGLUT3KO,15000,40,NaN,NaN
23,VGLUT3KO,500,50,NaN,NaN
23,VGLUT3KO,1000,50,NaN,NaN
23,VGLUT3KO,1500,50,0.216219888872053,0.998057095977403
23,VGLUT3KO,2000,50,0.289012611492075,0.81374878691985
23,VGLUT3KO,2500,50,0.240790239365445,0.554549872882241
23,VGLUT3KO,3000,50,0.85046503084801,0.410240744952095
23,VGLUT3KO,3500,50,0.975699197841048,0.131108897420946
23,VGLUT3KO,4000,50,1.29254720490278,-0.0364745103785573
23,VGLUT3KO,4500,50,2.38958074571055,-0.195728910642171
23,VGLUT3KO,5000,50,3.12749575207583,-0.39708490066379
23,VGLUT3KO,5500,50,3.57418888079005,-0.589431727091737
23,VGLUT3KO,6000,50,5.28649528524371,-0.805783121677017
23,VGLUT3KO,6500,50,8.02675949833231,-1.02994958041
23,VGLUT3KO,7000,50,8.93389643608141,-1.24961524679415
23,VGLUT3KO,7500,50,11.1833999142841,-1.47227127087403
23,VGLUT3KO,8000,50,12.6126071577309,-1.71688242874849
23,VGLUT3KO,8500,50,14.4675710686813,-1.98459336190688
23,VGLUT3KO,9000,50,14.4424352487236,-2.27471053523274
23,VGLUT3KO,9500,50,13.0277503966507,-2.60244484587724
23,VGLUT3KO,10000,50,8.87719933219858,-2.99268005987853
23,VGLUT3KO,10500,50,4.46693517096676,-3.44824128063475
23,VGLUT3KO,11000,50,1.99376042653995,-2.96070114335758
23,VGLUT3KO,11500,50,0.784020710842472,-2.5314431167488
23,VGLUT3KO,12000,50,0.248638735874712,-2.19111440030245
23,VGLUT3KO,12500,50,0.0919894595071723,-1.7540834958753
23,VGLUT3KO,13000,50,NaN,NaN
23,VGLUT3KO,13500,50,NaN,NaN
23,VGLUT3KO,14000,50,NaN,NaN
23,VGLUT3KO,14500,50,NaN,NaN
23,VGLUT3KO,15000,50,NaN,NaN
23,VGLUT3KO,500,60,0.42340437457354,1.15497433201473
23,VGLUT3KO,1000,60,NaN,NaN
23,VGLUT3KO,1500,60,0.524343451256298,0.994346687157694
23,VGLUT3KO,2000,60,0.833312457071432,0.813279205082294
23,VGLUT3KO,2500,60,0.881295811818506,0.569410504923674
23,VGLUT3KO,3000,60,1.73126329210816,0.380679057725649
23,VGLUT3KO,3500,60,3.75910583196167,0.221484779093691
23,VGLUT3KO,4000,60,4.98015087682379,-0.0149751628939996
23,VGLUT3KO,4500,60,6.16820437441477,-0.225253370480584
23,VGLUT3KO,5000,60,8.91800101368772,-0.409034230183582
23,VGLUT3KO,5500,60,9.20278256754751,-0.606603300722503
23,VGLUT3KO,6000,60,12.0403269963799,-0.828793909674596
23,VGLUT3KO,6500,60,18.8410304457208,-1.04167627827933
23,VGLUT3KO,7000,60,19.1647214947095,-1.28134014307229
23,VGLUT3KO,7500,60,20.5443852663283,-1.49750650911859
23,VGLUT3KO,8000,60,21.0086472390022,-1.74105604903838
23,VGLUT3KO,8500,60,22.6737441315697,-1.9942455259519
23,VGLUT3KO,9000,60,19.6589658342491,-2.27647179631186
23,VGLUT3KO,9500,60,14.7427224893472,-2.58072932656597
23,VGLUT3KO,10000,60,9.57213348497283,-2.96167302778149
23,VGLUT3KO,10500,60,4.91203927980882,-3.41297262302251
23,VGLUT3KO,11000,60,2.23201057421309,-2.91908185572156
23,VGLUT3KO,11500,60,0.768345822650401,-2.47016165899891
23,VGLUT3KO,12000,60,0.25463057623112,-2.15662779963113
23,VGLUT3KO,12500,60,0.0919978901437565,-1.69134346711489
23,VGLUT3KO,13000,60,NaN,NaN
23,VGLUT3KO,13500,60,0.0283301319394927,-1.45746699472865
23,VGLUT3KO,14000,60,0.0300430264252545,-1.71586592079423
23,VGLUT3KO,14500,60,NaN,NaN
23,VGLUT3KO,15000,60,NaN,NaN
23,VGLUT3KO,500,70,1.36834356128401,1.19818009526558
23,VGLUT3KO,1000,70,1.11641602252819,0.856012135173674
23,VGLUT3KO,1500,70,1.08553091817614,0.94741558708904
23,VGLUT3KO,2000,70,2.20102961757267,0.832380799001404
23,VGLUT3KO,2500,70,3.03294314612002,0.571686386753718
23,VGLUT3KO,3000,70,5.42823837626629,0.374647093743345
23,VGLUT3KO,3500,70,4.82391076826603,0.0464791946279161
23,VGLUT3KO,4000,70,11.3847265067485,-0.0335882151274693
23,VGLUT3KO,4500,70,13.0291428316716,-0.265686861029759
23,VGLUT3KO,5000,70,20.0122658862177,-0.446034439651545
23,VGLUT3KO,5500,70,21.2694546057112,-0.651295326245117
23,VGLUT3KO,6000,70,25.4585516609572,-0.86588199368694
23,VGLUT3KO,6500,70,32.327394970601,-1.08144219972592
23,VGLUT3KO,7000,70,33.0753329751512,-1.31013233813679
23,VGLUT3KO,7500,70,34.1373889928728,-1.53791830048269
23,VGLUT3KO,8000,70,34.312159106456,-1.77300571758199
23,VGLUT3KO,8500,70,30.632210485102,-2.01946834222667
23,VGLUT3KO,9000,70,23.2905827270503,-2.29081253583763
23,VGLUT3KO,9500,70,17.2143964054427,-2.5926939948603
23,VGLUT3KO,10000,70,10.0422737474186,-2.96800250022604
23,VGLUT3KO,10500,70,5.04960473724552,-3.41188640207958
23,VGLUT3KO,11000,70,2.43421896057316,-2.93011534023102
23,VGLUT3KO,11500,70,0.724904224898625,-2.4477896718485
23,VGLUT3KO,12000,70,0.300217633728572,-2.16785357185208
23,VGLUT3KO,12500,70,0.0710771456999574,-1.67762455279509
23,VGLUT3KO,13000,70,0.0367608287505493,-1.5349655312431
23,VGLUT3KO,13500,70,0.0386365307532073,-1.52672133314625
23,VGLUT3KO,14000,70,0.0469944044314093,-1.72748379107369
23,VGLUT3KO,14500,70,NaN,NaN
23,VGLUT3KO,15000,70,NaN,NaN
23,VGLUT3KO,500,80,4.61542428429984,1.20145424119535
23,VGLUT3KO,1000,80,2.03798342042677,0.876109198309301
23,VGLUT3KO,1500,80,3.33384264726034,0.919567455376591
23,VGLUT3KO,2000,80,5.04012564809202,0.780981483980332
23,VGLUT3KO,2500,80,6.32268126019093,0.523314438880977
23,VGLUT3KO,3000,80,9.43269862553658,0.31303370243692
23,VGLUT3KO,3500,80,10.6129159102043,0.00940205255454363
23,VGLUT3KO,4000,80,21.2922127488359,-0.120874799343376
23,VGLUT3KO,4500,80,29.2978105958322,-0.306849567960989
23,VGLUT3KO,5000,80,37.0512077708315,-0.502509271786669
23,VGLUT3KO,5500,80,47.3625595929412,-0.711592052065205
23,VGLUT3KO,6000,80,56.9176985697636,-0.933091419931387
23,VGLUT3KO,6500,80,61.5295887170917,-1.16765092091249
23,VGLUT3KO,7000,80,55.3195866403358,-1.39825008791802
23,VGLUT3KO,7500,80,52.0834769694462,-1.63098777836939
23,VGLUT3KO,8000,80,41.397403045446,-1.87002800344055
23,VGLUT3KO,8500,80,33.8425809133599,-2.10686388123565
23,VGLUT3KO,9000,80,24.9639263583516,-2.37684963627488
23,VGLUT3KO,9500,80,17.153551350818,-2.69130346135197
23,VGLUT3KO,10000,80,10.3767246003492,-3.05843854880459
23,VGLUT3KO,10500,80,5.00376401763909,-3.51779795305749
23,VGLUT3KO,11000,80,2.59231888042134,-3.02759879946046
23,VGLUT3KO,11500,80,0.694057028197723,-2.55655586719494
23,VGLUT3KO,12000,80,0.329822445753731,-2.27339887290645
23,VGLUT3KO,12500,80,0.0446948705807061,-2.7596230056126
23,VGLUT3KO,13000,80,0.068810530020383,-2.4859740699771
23,VGLUT3KO,13500,80,0.0710527847310341,-2.54989555004479
23,VGLUT3KO,14000,80,0.0556269504497054,-2.71982159347652
23,VGLUT3KO,14500,80,NaN,NaN
23,VGLUT3KO,15000,80,NaN,NaN
23,VGLUT3KO,500,90,NaN,NaN
23,VGLUT3KO,1000,90,8.28070805715756,0.887551293941451
23,VGLUT3KO,1500,90,7.63667695922769,0.802112190987618
23,VGLUT3KO,2000,90,12.0336120855223,0.611984047334799
23,VGLUT3KO,2500,90,15.622534998183,0.441590763506251
23,VGLUT3KO,3000,90,24.1942098182567,0.234742200380737
23,VGLUT3KO,3500,90,32.9903412413111,-0.0264432838842785
23,VGLUT3KO,4000,90,64.2112392012376,-0.211508371130066
23,VGLUT3KO,4500,90,89.4217469170002,-0.408648972451924
23,VGLUT3KO,5000,90,103.53051788473,-0.612846765848034
23,VGLUT3KO,5500,90,122.462131555839,-0.82933008638116
23,VGLUT3KO,6000,90,134.047678013859,-1.06295081440822
23,VGLUT3KO,6500,90,119.407354115678,-1.30536565579404
23,VGLUT3KO,7000,90,95.4982313342177,-1.53946331947384
23,VGLUT3KO,7500,90,70.4110034044184,-1.78357302151949
23,VGLUT3KO,8000,90,51.9076346683038,-2.0232959640533
23,VGLUT3KO,8500,90,36.5966840683376,-2.26898336060552
23,VGLUT3KO,9000,90,26.2529608065428,-2.53956852125481
23,VGLUT3KO,9500,90,17.6391885195349,-2.84360085022995
23,VGLUT3KO,10000,90,10.7973240695298,-3.21436601534392
23,VGLUT3KO,10500,90,4.91019758278618,-3.67108184114243
23,VGLUT3KO,11000,90,2.50910309557862,-4.16107112752869
23,VGLUT3KO,11500,90,0.603855558976364,-4.660397895845
23,VGLUT3KO,12000,90,0.432866919642479,-4.37171986795781
23,VGLUT3KO,12500,90,0.0853099826702963,-4.51567677542646
23,VGLUT3KO,13000,90,0.179823463848828,-4.57667802826902
23,VGLUT3KO,13500,90,0.177221776840961,-4.63504224036274
23,VGLUT3KO,14000,90,0.155968137289884,-4.75562275815936
23,VGLUT3KO,14500,90,0.104657472326468,-4.84333845874857
23,VGLUT3KO,15000,90,0.0887582257442708,-4.85667414381854
24,VGLUT3KO,500,-10,NaN,NaN
24,VGLUT3KO,1000,-10,NaN,NaN
24,VGLUT3KO,1500,-10,NaN,NaN
24,VGLUT3KO,2000,-10,NaN,NaN
24,VGLUT3KO,2500,-10,NaN,NaN
