experiment,condition,protocol,genotype,pupilSize,freq,level,mag,phi
3,Awake,Multitone,WT,na,6693,30,0.587141410367259,-1.31618120545782
3,Awake,Multitone,WT,na,7225,30,0.533929735475296,-1.5154056501396
3,Awake,Multitone,WT,na,7760,30,0.601887085843803,-1.57015640565607
3,Awake,Multitone,WT,na,8298,30,0.929913739701289,-1.99284182741934
3,Awake,Multitone,WT,na,8838,30,1.53312761596496,-2.29622919853272
3,Awake,Multitone,WT,na,9380,30,1.95437995273471,-2.58984838071401
3,Awake,Multitone,WT,na,9925,30,2.25664316293834,-2.1980352855291
3,Awake,Multitone,WT,na,10473,30,3.59172543659338,-2.23768043251454
3,Awake,Multitone,WT,na,11023,30,3.80722020850051,-2.6893391723669
3,Awake,Multitone,WT,na,11575,30,4.66089964896972,-3.06094284657132
3,Awake,Multitone,WT,na,12130,30,4.78131273894852,-2.85454892972977
3,Awake,Multitone,WT,na,12688,30,3.38615209373291,-2.95712236970678
3,Awake,Multitone,WT,na,13248,30,1.73101984258861,-3.22009369118401
3,Awake,Multitone,WT,na,13810,30,0.917793950237848,-3.41770910268037
3,Awake,Multitone,WT,na,14375,30,NaN,NaN
3,Awake,Multitone,WT,na,4068,40,0.945566180682977,-0.113370789882749
3,Awake,Multitone,WT,na,4588,40,0.62115761202173,-0.408618315040865
3,Awake,Multitone,WT,na,5110,40,0.639400909439797,-0.587179048085334
3,Awake,Multitone,WT,na,5635,40,0.785481616765824,-0.630228639632175
3,Awake,Multitone,WT,na,6163,40,0.761088918810915,-1.035333365009
3,Awake,Multitone,WT,na,6693,40,0.912018507181246,-1.33831740674785
3,Awake,Multitone,WT,na,7225,40,0.871061167934776,-1.54524197722805
3,Awake,Multitone,WT,na,7760,40,1.09478903157777,-1.60329167647746
3,Awake,Multitone,WT,na,8298,40,1.99486201271102,-2.00336463873344
3,Awake,Multitone,WT,na,8838,40,3.34173887550641,-2.31039758357456
3,Awake,Multitone,WT,na,9380,40,4.16704829808733,-2.60655142834544
3,Awake,Multitone,WT,na,9925,40,4.50910491766029,-2.21965672678151
3,Awake,Multitone,WT,na,10473,40,6.45579241210868,-2.27381797397415
3,Awake,Multitone,WT,na,11023,40,5.64613153762727,-2.7245809423028
3,Awake,Multitone,WT,na,11575,40,6.33290022380805,-3.06793272425619
3,Awake,Multitone,WT,na,12130,40,5.92198232140203,-2.84635162228837
3,Awake,Multitone,WT,na,12688,40,3.95011155331163,-2.92021838427741
3,Awake,Multitone,WT,na,13248,40,2.21489906646335,-3.16936104375067
3,Awake,Multitone,WT,na,13810,40,1.25990800679239,-3.3126550319707
3,Awake,Multitone,WT,na,14375,40,NaN,NaN
3,Awake,Multitone,WT,na,4068,50,1.90461547677721,-0.11681026760659
3,Awake,Multitone,WT,na,4588,50,0.959317118230919,-0.400494770056459
3,Awake,Multitone,WT,na,5110,50,1.13563221637605,-0.581227348107916
3,Awake,Multitone,WT,na,5635,50,1.43187329227571,-0.632376020305496
3,Awake,Multitone,WT,na,6163,50,1.44482481075216,-1.02636231901362
3,Awake,Multitone,WT,na,6693,50,1.81170296946123,-1.33927364493048
3,Awake,Multitone,WT,na,7225,50,1.72026103575612,-1.55179574267775
3,Awake,Multitone,WT,na,7760,50,2.26109983858395,-1.61451685404194
3,Awake,Multitone,WT,na,8298,50,3.7497091343074,-2.00815239591448
3,Awake,Multitone,WT,na,8838,50,6.02693787113246,-2.31881761798296
3,Awake,Multitone,WT,na,9380,50,7.44650149757555,-2.62466674165917
3,Awake,Multitone,WT,na,9925,50,7.56111589715604,-2.24856334254364
3,Awake,Multitone,WT,na,10473,50,9.06283445291904,-2.30027190536491
3,Awake,Multitone,WT,na,11023,50,6.66091819946926,-2.73704423935498
3,Awake,Multitone,WT,na,11575,50,7.25258011089176,-3.06142335811301
3,Awake,Multitone,WT,na,12130,50,6.58816940294544,-2.81525492073255
3,Awake,Multitone,WT,na,12688,50,4.28326849900812,-2.87784617583008
3,Awake,Multitone,WT,na,13248,50,2.38997722113103,-3.11674859485972
3,Awake,Multitone,WT,na,13810,50,1.30584943001207,-3.27777040109545
3,Awake,Multitone,WT,na,14375,50,NaN,NaN
3,Awake,Multitone,WT,na,4068,60,3.48256679404902,-0.113419501701899
3,Awake,Multitone,WT,na,4588,60,1.47697148139449,-0.39805141090956
3,Awake,Multitone,WT,na,5110,60,1.9416876313266,-0.571636091096573
3,Awake,Multitone,WT,na,5635,60,2.55335886646236,-0.625246553942255
3,Awake,Multitone,WT,na,6163,60,2.64733225453277,-1.00962740191553
3,Awake,Multitone,WT,na,6693,60,3.46520789079414,-1.32030011857842
3,Awake,Multitone,WT,na,7225,60,3.48800209755955,-1.53417641893096
3,Awake,Multitone,WT,na,7760,60,4.42785938715373,-1.6038828367581
3,Awake,Multitone,WT,na,8298,60,6.22177935601921,-2.00553453561942
3,Awake,Multitone,WT,na,8838,60,9.14903049928844,-2.32088295218873
3,Awake,Multitone,WT,na,9380,60,10.3967908954402,-2.63229631833371
3,Awake,Multitone,WT,na,9925,60,9.77126604906953,-2.2596783791693
3,Awake,Multitone,WT,na,10473,60,10.4614661374539,-2.30348549306459
3,Awake,Multitone,WT,na,11023,60,6.89253261861576,-2.72575793208265
3,Awake,Multitone,WT,na,11575,60,7.19785099311298,-3.05254883070214
3,Awake,Multitone,WT,na,12130,60,6.76248543673316,-2.78007649586304
3,Awake,Multitone,WT,na,12688,60,4.16464033523771,-2.84101251778873
3,Awake,Multitone,WT,na,13248,60,2.25248771299124,-3.06724433611666
3,Awake,Multitone,WT,na,13810,60,0.984419097621137,-3.26265013293864
3,Awake,Multitone,WT,na,14375,60,NaN,NaN
3,Awake,Multitone,WT,na,4068,70,6.52322119715681,-0.11358339519151
3,Awake,Multitone,WT,na,4588,70,2.73057183764877,-0.413461442765703
3,Awake,Multitone,WT,na,5110,70,3.56386545288397,-0.582317618790174
3,Awake,Multitone,WT,na,5635,70,4.45846984237585,-0.631354854487995
3,Awake,Multitone,WT,na,6163,70,4.43645159714539,-1.01101894705044
3,Awake,Multitone,WT,na,6693,70,5.74299453410428,-1.31785674878717
3,Awake,Multitone,WT,na,7225,70,5.77772689767014,-1.53189681638156
3,Awake,Multitone,WT,na,7760,70,7.16600623452194,-1.59873911418828
3,Awake,Multitone,WT,na,8298,70,8.90412353298227,-2.02173374900452
3,Awake,Multitone,WT,na,8838,70,12.2406860771746,-2.3388291983962
3,Awake,Multitone,WT,na,9380,70,12.0489605195074,-2.65161465143958
3,Awake,Multitone,WT,na,9925,70,10.0847147576803,-2.2857816528984
3,Awake,Multitone,WT,na,10473,70,10.3376033514564,-2.31448597576264
3,Awake,Multitone,WT,na,11023,70,6.16108186432581,-2.7356058008229
3,Awake,Multitone,WT,na,11575,70,6.01768897074934,-3.08196167672301
3,Awake,Multitone,WT,na,12130,70,6.24562401627381,-2.78024239291662
3,Awake,Multitone,WT,na,12688,70,3.29226071503837,-2.8747329484401
3,Awake,Multitone,WT,na,13248,70,1.3435041533905,-3.05967391760281
3,Awake,Multitone,WT,na,13810,70,0.668135132831273,-3.23997435745682
3,Awake,Multitone,WT,na,14375,70,NaN,NaN
3,Awake,Multitone,WT,na,4068,80,11.7572493993843,-0.107905947078502
3,Awake,Multitone,WT,na,4588,80,5.18427355897879,-0.424059123635584
3,Awake,Multitone,WT,na,5110,80,6.60498700394354,-0.58761446300204
3,Awake,Multitone,WT,na,5635,80,8.21920031889848,-0.645393383676984
3,Awake,Multitone,WT,na,6163,80,7.85247118977343,-1.04005764229911
3,Awake,Multitone,WT,na,6693,80,9.96941050847919,-1.35788442179944
3,Awake,Multitone,WT,na,7225,80,9.55463141847657,-1.57868324385093
3,Awake,Multitone,WT,na,7760,80,10.3051821912696,-1.6528474717289
3,Awake,Multitone,WT,na,8298,80,12.0304966914621,-2.1001982610444
3,Awake,Multitone,WT,na,8838,80,14.6806177964495,-2.41649609678821
3,Awake,Multitone,WT,na,9380,80,13.1943297660115,-2.7302081605105
3,Awake,Multitone,WT,na,9925,80,10.1387767388245,-2.35254240549464
3,Awake,Multitone,WT,na,10473,80,9.61701027110578,-2.3576100661046
3,Awake,Multitone,WT,na,11023,80,5.78297861040766,-2.77306581841803
3,Awake,Multitone,WT,na,11575,80,4.43751006239646,-3.13976237293661
3,Awake,Multitone,WT,na,12130,80,4.47926963893882,-2.80231162062533
3,Awake,Multitone,WT,na,12688,80,2.18732101458973,-2.91819412731716
3,Awake,Multitone,WT,na,13248,80,0.831829356859255,-3.20101104366747
3,Awake,Multitone,WT,na,13810,80,0.747493199789311,-3.15925384400547
3,Awake,Multitone,WT,na,14375,80,NaN,NaN
4,Awake,Multitone,WT,na,4068,10,0.841499484153385,0.0850233879526726
4,Awake,Multitone,WT,na,4588,10,0.741125256957102,-0.236055490204621
4,Awake,Multitone,WT,na,5110,10,0.814930928507182,-1.03333003431227
4,Awake,Multitone,WT,na,5635,10,0.808034174241424,-0.487245789371734
4,Awake,Multitone,WT,na,6163,10,0.835017810864543,-1.67863688485162
4,Awake,Multitone,WT,na,6693,10,0.669540790204244,-1.26614861222438
4,Awake,Multitone,WT,na,7225,10,0.763080587923898,-1.70002143691216
4,Awake,Multitone,WT,na,7760,10,0.773221321048815,-1.71698970230782
4,Awake,Multitone,WT,na,8298,10,0.719839610933687,-1.73965544493714
4,Awake,Multitone,WT,na,8838,10,0.780633571602834,-1.90888714012272
4,Awake,Multitone,WT,na,9380,10,0.770937252299903,-2.39079208076169
4,Awake,Multitone,WT,na,9925,10,0.815093220329534,-1.91629443988928
4,Awake,Multitone,WT,na,10473,10,0.947008021133699,-2.13294879950733
4,Awake,Multitone,WT,na,11023,10,1.07050177893946,-2.30237383148163
4,Awake,Multitone,WT,na,11575,10,1.27331292490455,-2.67425190423729
4,Awake,Multitone,WT,na,12130,10,1.12653342767842,-2.61521047622272
4,Awake,Multitone,WT,na,12688,10,1.1260115684259,-2.82120632615991
4,Awake,Multitone,WT,na,13248,10,0.715209187804975,-3.09747126444806
4,Awake,Multitone,WT,na,13810,10,0.856351893146053,-1.11189010172711
4,Awake,Multitone,WT,na,14375,10,0.828692687323118,-4.12136369725193
4,Awake,Multitone,WT,na,4068,20,1.22084155124858,-0.313941859118421
4,Awake,Multitone,WT,na,4588,20,0.646915907926166,-0.456497635527235
4,Awake,Multitone,WT,na,5110,20,0.827858669279276,-0.686347628884944
4,Awake,Multitone,WT,na,5635,20,1.12795497761086,-0.731306056512572
4,Awake,Multitone,WT,na,6163,20,0.683542717050139,-0.939602737990683
4,Awake,Multitone,WT,na,6693,20,0.861728808082161,-1.38749119653972
4,Awake,Multitone,WT,na,7225,20,0.813539174367072,-1.80338708870946
4,Awake,Multitone,WT,na,7760,20,0.674424008833731,-1.81633267237249
4,Awake,Multitone,WT,na,8298,20,0.804110598933361,-1.86868305725222
4,Awake,Multitone,WT,na,8838,20,0.786177077927164,-2.04081265772527
4,Awake,Multitone,WT,na,9380,20,0.977728717882965,-2.3620530396238
4,Awake,Multitone,WT,na,9925,20,1.12039817752809,-2.02225513531153
4,Awake,Multitone,WT,na,10473,20,1.70801276393931,-2.12632519237546
4,Awake,Multitone,WT,na,11023,20,1.68360127992143,-2.31253718475544
4,Awake,Multitone,WT,na,11575,20,1.81548192579151,-2.61857891748847
4,Awake,Multitone,WT,na,12130,20,1.51307503878324,-2.57827533186932
4,Awake,Multitone,WT,na,12688,20,1.26877748432026,-2.6364830542519
4,Awake,Multitone,WT,na,13248,20,0.931674958063224,-3.16366602775827
4,Awake,Multitone,WT,na,13810,20,0.766049553768663,-2.56974205494834
4,Awake,Multitone,WT,na,14375,20,0.947175991273903,-1.50298263853857
4,Awake,Multitone,WT,na,4068,30,0.725443048623275,-0.21404426050244
4,Awake,Multitone,WT,na,4588,30,0.809116384357958,-0.304369461818583
4,Awake,Multitone,WT,na,5110,30,0.770517917305447,-0.779867900266163
4,Awake,Multitone,WT,na,5635,30,0.715065591781804,-0.702994875312919
4,Awake,Multitone,WT,na,6163,30,0.832740333510927,-1.15694788050277
4,Awake,Multitone,WT,na,6693,30,0.828391841883632,-1.42832840559326
4,Awake,Multitone,WT,na,7225,30,0.740737132237641,-1.62413387367355
4,Awake,Multitone,WT,na,7760,30,0.741870472424453,-1.69547620666158
4,Awake,Multitone,WT,na,8298,30,1.01455437356129,-1.7959099165592
4,Awake,Multitone,WT,na,8838,30,1.38736022198286,-2.00995200310537
4,Awake,Multitone,WT,na,9380,30,1.90790810438266,-2.31610260173921
4,Awake,Multitone,WT,na,9925,30,2.1708167019269,-2.01918493106096
4,Awake,Multitone,WT,na,10473,30,3.16305033358344,-2.15111889906245
4,Awake,Multitone,WT,na,11023,30,2.5365697934196,-2.33657703748536
4,Awake,Multitone,WT,na,11575,30,2.42483565858283,-2.62250952268171
4,Awake,Multitone,WT,na,12130,30,1.99107014843516,-2.49774704346553
4,Awake,Multitone,WT,na,12688,30,1.47548915632827,-2.77026716913198
4,Awake,Multitone,WT,na,13248,30,1.08124172177323,-2.83633014783657
4,Awake,Multitone,WT,na,13810,30,0.756687501251369,-2.86174170459047
4,Awake,Multitone,WT,na,14375,30,0.56725736237565,-1.37486308717964
4,Awake,Multitone,WT,na,4068,40,1.02453762692072,-0.164998384764441
4,Awake,Multitone,WT,na,4588,40,0.73068776077256,-0.451081811766628
4,Awake,Multitone,WT,na,5110,40,0.81029031052381,-0.608917415711018
4,Awake,Multitone,WT,na,5635,40,0.918720536528579,-0.710371453800554
4,Awake,Multitone,WT,na,6163,40,0.903487548676886,-1.14139010196062
4,Awake,Multitone,WT,na,6693,40,0.984726412065402,-1.44268151672733
4,Awake,Multitone,WT,na,7225,40,0.980844535441451,-1.6565296587716
4,Awake,Multitone,WT,na,7760,40,1.14231884734718,-1.75653633877444
4,Awake,Multitone,WT,na,8298,40,1.74143739278629,-1.66120005610558
4,Awake,Multitone,WT,na,8838,40,2.72907281578375,-1.98551118809623
4,Awake,Multitone,WT,na,9380,40,3.79697252663003,-2.33851996288764
4,Awake,Multitone,WT,na,9925,40,3.89341728381881,-2.04821015899246
4,Awake,Multitone,WT,na,10473,40,4.98388668349101,-2.18516589930201
4,Awake,Multitone,WT,na,11023,40,3.14957521848036,-2.37877411478906
4,Awake,Multitone,WT,na,11575,40,2.97963748310128,-2.60688071178839
4,Awake,Multitone,WT,na,12130,40,2.32097712711521,-2.51372813521237
4,Awake,Multitone,WT,na,12688,40,1.6330437505704,-2.72125351422845
4,Awake,Multitone,WT,na,13248,40,1.20295680819531,-2.82673894682944
4,Awake,Multitone,WT,na,13810,40,0.94834598742928,-2.87294421728881
4,Awake,Multitone,WT,na,14375,40,NaN,NaN
4,Awake,Multitone,WT,na,4068,50,2.01383821068968,-0.177823311929451
4,Awake,Multitone,WT,na,4588,50,1.02359160393576,-0.482177734833105
4,Awake,Multitone,WT,na,5110,50,1.16976794486603,-0.662253959965942
4,Awake,Multitone,WT,na,5635,50,1.46241052610742,-0.720941882461261
4,Awake,Multitone,WT,na,6163,50,1.43104468460108,-1.14350510828878
4,Awake,Multitone,WT,na,6693,50,1.83150839451673,-1.46925565981188
4,Awake,Multitone,WT,na,7225,50,1.75442690182678,-1.69609032710655
4,Awake,Multitone,WT,na,7760,50,2.06458871486456,-1.76476595379064
4,Awake,Multitone,WT,na,8298,50,3.20992586827458,-1.64400161058888
4,Awake,Multitone,WT,na,8838,50,4.80612040986854,-1.99075775795756
4,Awake,Multitone,WT,na,9380,50,6.51937290718292,-2.3599298105459
4,Awake,Multitone,WT,na,9925,50,5.90613894705126,-2.08042143894545
4,Awake,Multitone,WT,na,10473,50,6.02355979752481,-2.20337109720168
4,Awake,Multitone,WT,na,11023,50,3.22958191371621,-2.33864364654354
4,Awake,Multitone,WT,na,11575,50,3.28782397614209,-2.55267619550631
4,Awake,Multitone,WT,na,12130,50,2.64108573632869,-2.49265783421733
4,Awake,Multitone,WT,na,12688,50,1.76454315757553,-2.70656930460034
4,Awake,Multitone,WT,na,13248,50,1.15843901654585,-2.96136531761304
4,Awake,Multitone,WT,na,13810,50,0.868736606951111,-2.80203918948235
4,Awake,Multitone,WT,na,14375,50,0.758719256619045,-1.71840321044934
4,Awake,Multitone,WT,na,4068,60,3.96291946081555,-0.174906775124746
4,Awake,Multitone,WT,na,4588,60,1.76484396021956,-0.482117591239661
4,Awake,Multitone,WT,na,5110,60,2.22767416510334,-0.66568456188512
4,Awake,Multitone,WT,na,5635,60,2.93481330712922,-0.730921422337069
4,Awake,Multitone,WT,na,6163,60,3.00762924307009,-1.13354733647885
4,Awake,Multitone,WT,na,6693,60,3.8771483167238,-1.46150398985882
4,Awake,Multitone,WT,na,7225,60,3.75032189983784,-1.68391453585436
4,Awake,Multitone,WT,na,7760,60,4.11397279507527,-1.75766892911267
4,Awake,Multitone,WT,na,8298,60,5.53737864896397,-1.649701302665
4,Awake,Multitone,WT,na,8838,60,7.32007540025629,-1.99548669956255
4,Awake,Multitone,WT,na,9380,60,8.87782178554155,-2.37110018491056
4,Awake,Multitone,WT,na,9925,60,6.57421466670588,-2.08909173367244
4,Awake,Multitone,WT,na,10473,60,5.92963681902602,-2.18375717153417
4,Awake,Multitone,WT,na,11023,60,3.51119904194039,-2.29432211769013
4,Awake,Multitone,WT,na,11575,60,3.20050440892435,-2.51424043645285
4,Awake,Multitone,WT,na,12130,60,2.61218326081855,-2.43287929753054
4,Awake,Multitone,WT,na,12688,60,1.87598917554623,-2.71069772916089
4,Awake,Multitone,WT,na,13248,60,1.35760235758945,-2.81995276415748
4,Awake,Multitone,WT,na,13810,60,0.854579774753818,-2.76844236000569
4,Awake,Multitone,WT,na,14375,60,0.807049622538791,-1.27312316444641
4,Awake,Multitone,WT,na,4068,70,7.60192562961406,-0.170160137671846
4,Awake,Multitone,WT,na,4588,70,3.67001386740131,-0.493188741170223
4,Awake,Multitone,WT,na,5110,70,4.56849728489021,-0.676437372913876
4,Awake,Multitone,WT,na,5635,70,5.64281076712067,-0.744201395836892
4,Awake,Multitone,WT,na,6163,70,5.48467675002001,-1.14868695419516
4,Awake,Multitone,WT,na,6693,70,6.7873199407728,-1.47266569214081
4,Awake,Multitone,WT,na,7225,70,6.3218191917527,-1.69344958521067
4,Awake,Multitone,WT,na,7760,70,6.42946488083919,-1.76922915674816
4,Awake,Multitone,WT,na,8298,70,7.74481642234899,-1.68398077550407
4,Awake,Multitone,WT,na,8838,70,8.91049567103823,-2.02370869410137
4,Awake,Multitone,WT,na,9380,70,9.0546919502585,-2.39016262789398
4,Awake,Multitone,WT,na,9925,70,6.02606639036559,-2.08808250635982
4,Awake,Multitone,WT,na,10473,70,5.38837741404259,-2.17002312038758
4,Awake,Multitone,WT,na,11023,70,3.10405975775892,-2.27928947200879
4,Awake,Multitone,WT,na,11575,70,2.64545925366746,-2.57572003772803
4,Awake,Multitone,WT,na,12130,70,2.441874910504,-2.48504743042279
4,Awake,Multitone,WT,na,12688,70,1.54613265633574,-2.77650324982803
4,Awake,Multitone,WT,na,13248,70,0.879969558938322,-2.83918093602499
4,Awake,Multitone,WT,na,13810,70,0.950736075103528,-2.45580461544201
4,Awake,Multitone,WT,na,14375,70,NaN,NaN
4,Awake,Multitone,WT,na,4068,80,12.2796329071312,-0.174142481158906
4,Awake,Multitone,WT,na,4588,80,6.58440226006118,-0.500169420445818
4,Awake,Multitone,WT,na,5110,80,7.77803134620897,-0.680792554629343
4,Awake,Multitone,WT,na,5635,80,9.53870508008067,-0.752776736371701
4,Awake,Multitone,WT,na,6163,80,9.03626356019469,-1.17069170651928
4,Awake,Multitone,WT,na,6693,80,11.2325304043592,-1.50918684345489
4,Awake,Multitone,WT,na,7225,80,9.72449903263249,-1.73911082517871
4,Awake,Multitone,WT,na,7760,80,8.92425598008507,-1.8298049799999
4,Awake,Multitone,WT,na,8298,80,10.0410240582358,-1.76744220814672
4,Awake,Multitone,WT,na,8838,80,9.6320963486805,-2.11569988543952
4,Awake,Multitone,WT,na,9380,80,8.46741859439449,-2.46347096118788
4,Awake,Multitone,WT,na,9925,80,5.4664332535492,-2.14219621650059
4,Awake,Multitone,WT,na,10473,80,4.29242260074661,-2.20755970982645
4,Awake,Multitone,WT,na,11023,80,2.60345322885833,-2.43996953713674
4,Awake,Multitone,WT,na,11575,80,2.06507536315317,-3.01661968304889
4,Awake,Multitone,WT,na,12130,80,1.844608976242,-2.69967011378295
4,Awake,Multitone,WT,na,12688,80,1.22439142701505,-2.69469998170803
4,Awake,Multitone,WT,na,13248,80,1.11917782315171,-2.68928244143575
4,Awake,Multitone,WT,na,13810,80,1.18371771361833,-2.67056519183073
4,Awake,Multitone,WT,na,14375,80,NaN,NaN
5,Awake,Multitone,WT,na,4068,10,0.54661621032746,-0.108762778639917
5,Awake,Multitone,WT,na,4588,10,0.410219904064386,-0.34008466308179
5,Awake,Multitone,WT,na,5110,10,0.447524513964646,-0.52012824227053
5,Awake,Multitone,WT,na,5635,10,0.497110271513217,-0.547396481314913
5,Awake,Multitone,WT,na,6163,10,0.408240059796925,-0.818439683180011
5,Awake,Multitone,WT,na,6693,10,0.472268377093331,-1.21949618288418
5,Awake,Multitone,WT,na,7225,10,0.45720423868701,-1.42552542325984
5,Awake,Multitone,WT,na,7760,10,0.430712220764177,-1.51117580471842
5,Awake,Multitone,WT,na,8298,10,0.441124435561161,-1.88694223683403
5,Awake,Multitone,WT,na,8838,10,0.45987913877531,-2.22928584610727
5,Awake,Multitone,WT,na,9380,10,0.515560370661581,-2.48279283279281
5,Awake,Multitone,WT,na,9925,10,0.571923411005982,-2.13538884762516
5,Awake,Multitone,WT,na,10473,10,0.962603676460859,-2.18641515751328
5,Awake,Multitone,WT,na,11023,10,1.44388400933398,-2.74062393491328
5,Awake,Multitone,WT,na,11575,10,1.08045563244933,-3.1556477899007
5,Awake,Multitone,WT,na,12130,10,0.63467785089279,-2.89100630478899
5,Awake,Multitone,WT,na,12688,10,0.499604703939812,-2.95738834531546
5,Awake,Multitone,WT,na,13248,10,0.456685051474634,-2.94109731914992
5,Awake,Multitone,WT,na,13810,10,0.399951747798303,-3.25610212490746
