experiment,condition,protocol,genotype,pupilSize,freq,gain1,gain2
6,Anesth,Multitone,WT,Large,12130,NaN,NaN
6,Anesth,Multitone,WT,Large,12688,NaN,NaN
6,Anesth,Multitone,WT,Large,13248,NaN,NaN
6,Anesth,Multitone,WT,Large,13810,NaN,NaN
6,Anesth,Multitone,WT,Large,14375,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,4068,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,4588,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,5110,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,5635,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,6163,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,6693,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,7225,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,7760,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,8298,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,8838,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,9380,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,9925,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,10473,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,11023,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,11575,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,12130,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,12688,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,13248,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,13810,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Small,14375,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,4068,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,4588,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,5110,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,5635,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,6163,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,6693,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,7225,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,7760,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,8298,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,8838,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,9380,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,9925,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,10473,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,11023,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,11575,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,12130,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,12688,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,13248,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,13810,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Small,14375,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,4068,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,4588,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,5110,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,5635,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,6163,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,6693,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,7225,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,7760,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,8298,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,8838,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,9380,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,9925,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,10473,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,11023,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,11575,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,12130,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,12688,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,13248,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,13810,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Small,14375,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,4068,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,4588,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,5110,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,5635,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,6163,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,6693,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,7225,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,7760,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,8298,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,8838,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,9380,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,9925,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,10473,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,11023,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,11575,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,12130,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,12688,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,13248,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,13810,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Small,14375,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,4068,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,4588,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,5110,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,5635,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,6163,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,6693,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,7225,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,7760,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,8298,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,8838,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,9380,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,9925,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,10473,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,11023,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,11575,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,12130,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,12688,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,13248,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,13810,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Small,14375,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,4068,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,4588,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,5110,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,5635,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,6163,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,6693,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,7225,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,7760,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,8298,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,8838,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,9380,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,9925,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,10473,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,11023,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,11575,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,12130,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,12688,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,13248,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,13810,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Small,14375,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,4068,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,4588,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,5110,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,5635,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,6163,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,6693,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,7225,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,7760,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,8298,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,8838,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,9380,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,9925,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,10473,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,11023,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,11575,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,12130,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,12688,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,13248,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,13810,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Medium,14375,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,4068,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,4588,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,5110,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,5635,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,6163,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,6693,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,7225,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,7760,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,8298,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,8838,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,9380,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,9925,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,10473,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,11023,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,11575,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,12130,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,12688,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,13248,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,13810,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Medium,14375,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,4068,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,4588,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,5110,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,5635,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,6163,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,6693,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,7225,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,7760,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,8298,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,8838,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,9380,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,9925,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,10473,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,11023,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,11575,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,12130,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,12688,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,13248,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,13810,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Medium,14375,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,4068,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,4588,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,5110,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,5635,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,6163,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,6693,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,7225,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,7760,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,8298,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,8838,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,9380,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,9925,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,10473,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,11023,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,11575,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,12130,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,12688,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,13248,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,13810,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Medium,14375,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,4068,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,4588,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,5110,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,5635,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,6163,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,6693,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,7225,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,7760,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,8298,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,8838,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,9380,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,9925,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,10473,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,11023,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,11575,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,12130,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,12688,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,13248,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,13810,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Medium,14375,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,4068,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,4588,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,5110,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,5635,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,6163,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,6693,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,7225,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,7760,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,8298,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,8838,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,9380,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,9925,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,10473,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,11023,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,11575,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,12130,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,12688,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,13248,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,13810,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Medium,14375,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,4068,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,4588,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,5110,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,5635,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,6163,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,6693,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,7225,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,7760,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,8298,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,8838,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,9380,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,9925,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,10473,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,11023,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,11575,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,12130,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,12688,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,13248,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,13810,NaN,NaN
7,Anesth,Multitone,Alpha9KO,Large,14375,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,4068,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,4588,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,5110,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,5635,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,6163,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,6693,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,7225,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,7760,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,8298,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,8838,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,9380,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,9925,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,10473,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,11023,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,11575,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,12130,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,12688,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,13248,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,13810,NaN,NaN
8,Anesth,Multitone,Alpha9KO,Large,14375,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,4068,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,4588,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,5110,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,5635,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,6163,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,6693,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,7225,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,7760,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,8298,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,8838,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,9380,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,9925,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,10473,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,11023,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,11575,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,12130,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,12688,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,13248,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,13810,NaN,NaN
9,Anesth,Multitone,Alpha9KO,Large,14375,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,4068,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,4588,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,5110,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,5635,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,6163,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,6693,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,7225,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,7760,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,8298,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,8838,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,9380,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,9925,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,10473,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,11023,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,11575,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,12130,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,12688,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,13248,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,13810,NaN,NaN
10,Anesth,Multitone,Alpha9KO,Large,14375,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,4068,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,4588,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,5110,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,5635,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,6163,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,6693,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,7225,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,7760,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,8298,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,8838,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,9380,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,9925,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,10473,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,11023,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,11575,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,12130,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,12688,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,13248,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,13810,NaN,NaN
11,Anesth,Multitone,Alpha9KO,Large,14375,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,4068,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,4588,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,5110,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,5635,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,6163,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,6693,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,7225,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,7760,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,8298,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,8838,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,9380,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,9925,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,10473,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,11023,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,11575,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,12130,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,12688,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,13248,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,13810,NaN,NaN
12,Anesth,Multitone,Alpha9KO,Large,14375,NaN,NaN
1,Anesth,Singletone,WT,Small,4068,NaN,NaN
1,Anesth,Singletone,WT,Small,4588,NaN,NaN
1,Anesth,Singletone,WT,Small,5110,NaN,NaN
1,Anesth,Singletone,WT,Small,5635,NaN,NaN
1,Anesth,Singletone,WT,Small,6163,NaN,NaN
1,Anesth,Singletone,WT,Small,6693,NaN,NaN
1,Anesth,Singletone,WT,Small,7225,NaN,NaN
1,Anesth,Singletone,WT,Small,7760,NaN,NaN
1,Anesth,Singletone,WT,Small,8298,NaN,NaN
1,Anesth,Singletone,WT,Small,8838,NaN,NaN
1,Anesth,Singletone,WT,Small,9380,NaN,NaN
1,Anesth,Singletone,WT,Small,9925,NaN,NaN
1,Anesth,Singletone,WT,Small,10473,NaN,NaN
1,Anesth,Singletone,WT,Small,11023,NaN,NaN
1,Anesth,Singletone,WT,Small,11575,NaN,NaN
1,Anesth,Singletone,WT,Small,12130,NaN,NaN
1,Anesth,Singletone,WT,Small,12688,NaN,NaN
1,Anesth,Singletone,WT,Small,13248,NaN,NaN
1,Anesth,Singletone,WT,Small,13810,NaN,NaN
1,Anesth,Singletone,WT,Small,14375,NaN,NaN
2,Anesth,Singletone,WT,Small,4068,NaN,NaN
2,Anesth,Singletone,WT,Small,4588,NaN,NaN
2,Anesth,Singletone,WT,Small,5110,NaN,NaN
2,Anesth,Singletone,WT,Small,5635,NaN,NaN
2,Anesth,Singletone,WT,Small,6163,NaN,NaN
2,Anesth,Singletone,WT,Small,6693,NaN,NaN
2,Anesth,Singletone,WT,Small,7225,NaN,NaN
2,Anesth,Singletone,WT,Small,7760,NaN,NaN
2,Anesth,Singletone,WT,Small,8298,NaN,NaN
2,Anesth,Singletone,WT,Small,8838,NaN,NaN
2,Anesth,Singletone,WT,Small,9380,NaN,NaN
2,Anesth,Singletone,WT,Small,9925,NaN,NaN
2,Anesth,Singletone,WT,Small,10473,NaN,NaN
2,Anesth,Singletone,WT,Small,11023,NaN,NaN
2,Anesth,Singletone,WT,Small,11575,NaN,NaN
2,Anesth,Singletone,WT,Small,12130,NaN,NaN
2,Anesth,Singletone,WT,Small,12688,NaN,NaN
2,Anesth,Singletone,WT,Small,13248,NaN,NaN
2,Anesth,Singletone,WT,Small,13810,NaN,NaN
2,Anesth,Singletone,WT,Small,14375,NaN,NaN
3,Anesth,Singletone,WT,Small,4068,NaN,NaN
3,Anesth,Singletone,WT,Small,4588,NaN,NaN
3,Anesth,Singletone,WT,Small,5110,NaN,NaN
3,Anesth,Singletone,WT,Small,5635,NaN,NaN
3,Anesth,Singletone,WT,Small,6163,NaN,NaN
3,Anesth,Singletone,WT,Small,6693,NaN,NaN
3,Anesth,Singletone,WT,Small,7225,NaN,NaN
3,Anesth,Singletone,WT,Small,7760,NaN,NaN
3,Anesth,Singletone,WT,Small,8298,NaN,NaN
3,Anesth,Singletone,WT,Small,8838,NaN,NaN
